image_name,type,cellprob_threshold,channel_axis,channel_nuclei,channel_segment,diameter,do_3D,flow_threshold,interp,invert,max_size_fraction,min_size,model_name,niter,norm3D,normalize,percentile_max,percentile_min,sharpen_radius,smooth_radius,stitch_threshold,tile_norm_blocksize,tile_norm_smooth3D,tile_overlap,duration,are,precision,recall,f1,jaccard,jaccard_cellpose
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.0,13.68950867652893,0.7939258146944914,0.8455723783788971,0.11733492154576107,0.2060741853055086,0.17079626872319575,0.17079626872319575
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.05,12.278964519500732,0.7939258146944914,0.8455723783788971,0.11733492154576107,0.2060741853055086,0.17079626872319575,0.17079626872319575
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.1,12.422581672668457,0.7939258146944914,0.8455723783788971,0.11733492154576107,0.2060741853055086,0.17079626872319575,0.17079626872319575
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.15,12.400036811828613,0.7939258146944914,0.8455723783788971,0.11733492154576107,0.2060741853055086,0.17079626872319575,0.17079626872319575
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.2,12.34817886352539,0.7939258146944914,0.8455723783788971,0.11733492154576107,0.2060741853055086,0.17079626872319575,0.17079626872319575
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.25,14.0768301486969,0.7946492400178095,0.8450273552142971,0.11687650561367625,0.20535075998219057,0.16964945354495198,0.16964945354495198
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,5000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.3,16.42498803138733,0.7942185109662926,0.8451976332375184,0.11715237332307141,0.20578148903370744,0.17030200808325113,0.17030200808325113
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.0,2.1428565979003906,0.8069925048155548,0.8734045588736903,0.10849108647011876,0.19300749518444518,0.1261491350527203,0.1261491350527203
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.05,2.0969464778900146,0.8069925048155548,0.8734045588736903,0.10849108647011876,0.19300749518444518,0.1261491350527203,0.1261491350527203
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.1,2.2344553470611572,0.8069925048155548,0.8734045588736903,0.10849108647011876,0.19300749518444518,0.1261491350527203,0.1261491350527203
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.15,2.0721521377563477,0.8069925048155548,0.8734045588736903,0.10849108647011876,0.19300749518444518,0.1261491350527203,0.1261491350527203
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.2,2.055710554122925,0.8069925048155548,0.8734045588736903,0.10849108647011876,0.19300749518444518,0.1261491350527203,0.1261491350527203
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.25,2.1197125911712646,0.8074455413482686,0.873054531556412,0.10821025679725056,0.19255445865173137,0.12531057299913748,0.12531057299913748
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,10000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.3,2.1705617904663086,0.8070422117613898,0.8732367352252832,0.10846226463440767,0.19295778823861023,0.12601301808639276,0.12601301808639276
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.0,1.7904200553894043,0.8192921136186646,0.9093749221016105,0.10032174042701925,0.18070788638133548,0.07453071198489393,0.07453071198489393
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.05,1.7223694324493408,0.8192921136186646,0.9093749221016105,0.10032174042701925,0.18070788638133548,0.07453071198489393,0.07453071198489393
20240305_P013T_B005_cropped_isotropic,Nuclei,5,,0,0,30.0,True,0.5,False,False,0.5,15000,cyto3,100,False,True,99.0,0.0,0.0,1.0,0.75,5,1,0.1,1.6254074573516846,0.8192921136186646,0.9093749221016105,0.10032174042701925,0.18070788638133548,0.07453071198489393,0.07453071198489393
